Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Number of Channels","Resolution (Bits)","Sampling Rate (Per Second)","Data Interface","Voltage Supply Source","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e0510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50926-2-ND,296-50926-1-ND,296-50926-6-ND","AMC1303E0520DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.95415","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm6020-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5784/MFG_PCM6020QRTVRQ1.jpg","296-PCM6020QRTVRQ1TR-ND,296-PCM6020QRTVRQ1CT-ND,296-PCM6020QRTVRQ1DKR-ND","PCM6020QRTVRQ1","Texas Instruments","Texas Instruments","AUTOMOTIVE 2-CHANNEL AUDIO ADC W","0","4.25412","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","16 b, 20 b, 24 b, 32 b","768kHz","DSP, I2C, I2S, SPI","Analog and Digital","3V ~ 3.6V, 1.65V ~ 1.95V","-40°C ~ 125°C","Surface Mount","32-WFQFN Exposed Pad","32-WQFN (5x5)","Automotive","AEC-Q100"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1042/BU9480F.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/773/Rohm-8-SOP.jpg","BU9480F-E2TR-ND,BU9480F-E2CT-ND,BU9480F-E2DKR-ND","BU9480F-E2","Rohm Semiconductor","Rohm Semiconductor","IC DAC/AUDIO 16BIT 8SOP","0","4.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","DAC, Audio","3","16 b","-","Serial","Single Supply","3V ~ 5.5V","10°C ~ 70°C","Surface Mount","8-SOIC (0.173"", 4.40mm Width)","8-SOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1305l25-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296%7E4221009%7EDW%7E16.jpg","296-50935-2-ND,296-50935-1-ND,296-50935-6-ND","AMC1305L25QDWRQ1","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","0","4.33815","0","2000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","LVDS - Serial","Analog and Digital","3V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"https://www.nxp.com/docs/en/data-sheet/PCF8591.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/953/16-SOIC_SOT162-1.jpg","568-1088-2-ND,568-1088-1-ND,568-1088-6-ND","PCF8591T/2,518","NXP USA Inc.","NXP USA Inc.","IC ADC/DAC 8BIT 11.1K 16SO","0","4.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC, DAC","4","8 b","11.1k","I2C, Serial","Single Supply","2.5V ~ 6V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fldc1041","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4906/296%7ESDA16B%7ENHR%7E16.JPG","296-37541-2-ND,296-37541-1-ND,296-37541-6-ND","LDC1041NHRJ","Texas Instruments","Texas Instruments","IC IND TO DGTL 8/24BIT 16WSON","0","4.98284","0","4500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Inductance-to-Digital Converter","2","8 b, 24 b","-","SPI","Single Supply","1.8V ~ 5.25V","-40°C ~ 125°C","Surface Mount","16-WFDFN Exposed Pad","16-WSON (5x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp92018","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2601/Pkg%20SQA36A.jpg","296-51350-2-ND,296-51350-1-ND,296-51350-6-ND","LMP92018SQX/NOPB","Texas Instruments","Texas Instruments","IC ANLG MON/CTRL 10BIT 36WQFN","0","5.34391","0","2500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Analog Monitor/Control Circuit","8","10 b","-","SPI","Single Supply","4.75V ~ 5.5V","-40°C ~ 125°C","Surface Mount","36-WFQFN Exposed Pad","36-WQFN (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1304m25-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-45496-2-ND,296-45496-1-ND,296-45496-6-ND","AMC1304M25QDWRQ1","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","0","5.42269","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1304l25-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296%7E4221009%7EDW%7E16.jpg","296-50933-2-ND,296-50933-1-ND,296-50933-6-ND","AMC1304L25QDWRQ1","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","0","5.42269","0","2000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","2","16 b","78k","LVDS, Serial","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1304l05-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296%7E4221009%7EDW%7E16.jpg","296-50932-2-ND,296-50932-1-ND,296-50932-6-ND","AMC1304L05QDWRQ1","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","0","5.57763","0","2000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","2","16 b","78k","LVDS, Serial","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/48-LQFP.jpg","974-1008-2-ND,974-1008-1-ND,974-1008-6-ND","AK4358VQ","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC DAC/AUDIO 24BIT 192K 48LQFP","0","6.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","8","24 b","192k","DSD, I2S","Analog and Digital","5V","-40°C ~ 85°C","Surface Mount","48-LQFP","48-LQFP (7x7)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm6480-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5882/MFG_PCM6480QRTVRQ1.jpg","296-PCM6480QRTVRQ1TR-ND,296-PCM6480QRTVRQ1CT-ND,296-PCM6480QRTVRQ1DKR-ND","PCM6480QRTVRQ1","Texas Instruments","Texas Instruments","AUTOMOTIVE 4-CH ANALOG AND 4-CH","0","6.2919","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","4","16 b, 20 b, 24 b, 32 b","768kHz","DSP, I2C, I2S, SPI","Analog and Digital","3V ~ 3.6V, 1.65V ~ 1.95V","-40°C ~ 125°C","Surface Mount","32-WFQFN Exposed Pad","32-WQFN (5x5)","Automotive","AEC-Q100"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1285/AK9223_2-1-19.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/16/24-SOIC.jpg","974-1113-2-ND,974-1113-1-ND,974-1113-6-ND","AK9223MK","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC MODULATOR 16BIT 24TSSOP","0","6.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","Modulator","2","16 b","-","-","Analog and Digital","2.7V ~ 5.5V, 5V","-40°C ~ 105°C","Surface Mount","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5102-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296;4040064-5;PW;20.jpg","296-36708-2-ND,296-36708-1-ND,296-36708-6-ND","PCM5102TPWRQ1","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 20TSSOP","0","6.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Not For New Designs","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","3V ~ 3.6V","-40°C ~ 105°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","Automotive","AEC-Q100"
"https://docs.broadcom.com/docs/ACPL-C799T-DS","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/412/516;8-SO-Stretched-6.8;;8.jpg","516-ACPL-C799T-500ETR-ND,516-ACPL-C799T-500ECT-ND,516-ACPL-C799T-500EDKR-ND","ACPL-C799T-500E","Broadcom Limited","Broadcom Limited","AUTOMOTIVE ISO-AMP, T/R+LF","0","7.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","1","16 b","-","-","Single Supply","3V ~ 5.5V","-40°C ~ 125°C (TA)","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","-","-"
"https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS4350_F4.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2414/24-VFQFN%20Exposed%20Pad.jpg","598-2493-2-ND,598-2493-1-ND,598-2493-6-ND","CS4350-CNZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC DAC/AUDIO 24BIT 192K 24QFN","0","7.62","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","2","24 b","192k","SPI","Single Supply","-","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-QFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp92018","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2601/Pkg%20SQA36A.jpg","296-40289-2-ND,296-40289-1-ND,296-40289-6-ND","LMP92018SQE/NOPB","Texas Instruments","Texas Instruments","IC ANLG MON/CTL 10B 500K 36WQFN","0","8.38584","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Analog Monitor/Control Circuit","8","10 b","500k","SPI","Single Supply","5V","-40°C ~ 125°C","Surface Mount","36-WFQFN Exposed Pad","36-WQFN (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5252","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5792/296%7E4223442%7ERHB%7E32_.jpg","296-51521-2-ND,296-51521-1-ND,296-51521-6-ND","PCM5252RHBT","Texas Instruments","Texas Instruments","IC DAC/AUD 32BIT 384K 32VQFN","0","8.50068","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","32 b","384k","I2S, PCM","Analog and Digital","1.65V ~ 1.95V, 3V ~ 3.46V","-25°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)","-","-"
"https://datasheets.maximintegrated.com/en/ds/ICL7106-ICL7107.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/708/175-44-MQFP.jpg","ICL7107CMH+TDTR-ND,ICL7107CMH+TDCT-ND,ICL7107CMH+TDDKR-ND","ICL7107CMH+TD","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","IC ADC 3.5DIGIT 44MQFP","0","9.1092","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC","1","3.5 Digit","-","-","Single Supply","5V","0°C ~ 70°C","Surface Mount","44-QFP","44-MQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc7834","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/56-VQFN-Exposed-Pad-RTQ.jpg","296-50941-2-ND,296-50941-1-ND,296-50941-6-ND","AMC7834IRTQR","Texas Instruments","Texas Instruments","IC AUDIO AMP 12BIT 56QFN","0","9.46459","0","2000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Audio Amp","8","12 b","-","SPI","Analog and Digital","5V","-40°C ~ 125°C","Surface Mount","56-VFQFN Exposed Pad","56-QFN (8x8)","-","-"
"https://rocelec.widen.net/view/pdf/xvdjc5t5hq/sbas317e.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/36-VQFN-Exposed-Pad-RHH.jpg","296-17956-2-ND,296-17956-1-ND,296-17956-6-ND","MSC1202Y2RHHT","Texas Instruments","Texas Instruments","IC ADC/DAC 1K 36VQFN","0","15.12272","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC and DAC: MCU Based","6","-","1k","SPI","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","36-VFQFN Exposed Pad","36-VQFN (6x6)","-","-"
"https://rocelec.widen.net/view/pdf/xvdjc5t5hq/sbas317e.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/36-VQFN-Exposed-Pad-RHH.jpg","296-18075-2-ND,296-18075-1-ND,296-18075-6-ND","MSC1202Y3RHHT","Texas Instruments","Texas Instruments","IC ADC/DAC 1K 36VQFN","0","16.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC and DAC: MCU Based","6","-","1k","SPI","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","36-VFQFN Exposed Pad","36-VQFN (6x6)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7890.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4993/505~RW-24~R,-RW,-S~24.JPG","AD7890BRZ-4REELTR-ND,AD7890BRZ-4REELCT-ND,AD7890BRZ-4REELDKR-ND","AD7890BRZ-4REEL","Analog Devices Inc.","Analog Devices Inc.","IC DAS 12BIT 117K 24SOIC","0","36.2889","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS)","8","12 b","117k","Serial","Single Supply","5V","-40°C ~ 85°C","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7890.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4993/505~RW-24~R,-RW,-S~24.JPG","505-AD7890BRZ-10REELTR-ND,505-AD7890BRZ-10REELCT-ND","AD7890BRZ-10REEL","Analog Devices Inc.","Analog Devices Inc.","IC DAS 12BIT 117K 24SOIC","0","37.14214","0","1000","Tape & Reel (TR),Cut Tape (CT)","-","Active","Data Acquisition System (DAS)","8","12 b","117k","Serial","Single Supply","5V","-40°C ~ 85°C","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SOIC","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17432-2-ND,296-17432-1-ND,296-17432-6-ND","MSC1213Y5PAGT","Texas Instruments","Texas Instruments","IC ADC/DAC 1K 64TQFP","0","45.0064","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7874.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4904/505~RW-28~R,-RW,-S~28.JPG","AD7874ARZ-REEL7TR-ND,AD7874ARZ-REEL7CT-ND,AD7874ARZ-REEL7DKR-ND","AD7874ARZ-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC DAS 12BIT 116K 28SOIC","0","83.9007","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS)","4","12 b","116k","Parallel","Dual ±","±5V","-40°C ~ 85°C","Surface Mount","28-SOIC (0.295"", 7.50mm Width)","28-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58j63","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/296;4221047;RMP;72.jpg","296-42322-2-ND,296-42322-1-ND,296-42322-6-ND","ADS58J63IRMPT","Texas Instruments","Texas Instruments","IC RECEIVER 14BIT 500M 72VQFN","0","595.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Receiver","4","14 b","500M","JESD204B","Analog and Digital","1.8V ~ 3.6V","-40°C ~ 85°C","Surface Mount","72-VFQFN Exposed Pad","72-VQFN (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58j64","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/296;4221047;RMP;72.jpg","296-45495-2-ND,296-45495-1-ND,296-45495-6-ND","ADS58J64IRMPT","Texas Instruments","Texas Instruments","IC CAP TO DGT 14BIT 500M 72VQFN","0","595.4","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Capacitance-to-Digital Converter","4","14 b","500M","JESD204B","Analog and Digital","1.1V ~ 1.2V, 1.8V ~ 2V","-40°C ~ 85°C","Surface Mount","72-VFQFN Exposed Pad","72-VQFN (10x10)","-","-"
"http://www.ti.com/lit/pdf/sbas026","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1869/296%3B4040062%3BNS%3B20.jpg","296-23018-2-ND,296-23018-1-ND,296-23018-6-ND","PCM1702U/2K","Texas Instruments","Texas Instruments","IC DAC/AUDIO 20BIT 44.1K 20SO","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","2","20 b","44.1k","Serial","Dual ±","±5V","-25°C ~ 85°C","Surface Mount","20-SOIC (0.209"", 5.30mm Width)","20-SO","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/817/PCM1704.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1869/296;4040062;NS;20.jpg","296-23019-2-ND,296-23019-1-ND,296-23019-6-ND","PCM1704U/2K","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 96K 20SO","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SoundPlus™","Obsolete","DAC, Audio","2","24 b","96k","Serial","Dual ±","±5V","-25°C ~ 85°C","Surface Mount","20-SOIC (0.209"", 5.30mm Width)","20-SO","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD1851_1861.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD1851R-REEL7CT-ND,AD1851R-REEL7DKR-ND","AD1851R-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC DAC AUDIO FASTSET 16B 16SOIC","0","Obsolete","0","0","Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","-","16 b","-","PCM","Dual ±","±5V","-25°C ~ 70°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD1852.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ERS-28%7ERS%7E28.JPG","AD1852JRSZRLTR-ND,AD1852JRSZRLCT-ND,AD1852JRSZRLDKR-ND","AD1852JRSZRL","Analog Devices Inc.","Analog Devices Inc.","IC DAC STEREO 24BIT 28-SSOP","0","Active","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","192k","DSP, I2S","Analog and Digital","5V","0°C ~ 70°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD974.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505~RS-28~RS~28.JPG","AD974BRS-RL7TR-ND,AD974BRS-RL7CT-ND,AD974BRS-RL7DKR-ND","AD974BRS-RL7","Analog Devices Inc.","Analog Devices Inc.","IC DAS 16BIT 200K 28SSOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","Data Acquisition System (DAS)","4","16 b","200k","Serial","Analog and Digital","4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2271/PCM4104-EP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/48-TQFP-PFB.jpg","296-23371-2-ND,296-23371-1-ND,296-23371-6-ND","PCM4104IPFBREP","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 216K 48TQFP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","4","24 b","216k","PCM","Analog and Digital","3V ~ 3.6V, 5V","-40°C ~ 85°C","Surface Mount","48-TQFP","48-TQFP (7x7)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","974-1011-2-ND,974-1011-1-ND,974-1011-6-ND","AK4388AET","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC DAC/AUDIO 24BIT 192K 16TSSOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","2","24 b","192k","I2S","Single Supply","5V","-20°C ~ 85°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"https://www.akm.com/content/dam/documents/products/audio/audio-dac/ak4430et/ak4430et-en-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","974-1017-2-ND,974-1017-1-ND,974-1017-6-ND","AK4430ET","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC DAC/AUDIO 24BIT 192K 16TSSOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","DAC, Audio","2","24 b","192k","I2S","Single Supply","3V ~ 3.6V","-20°C ~ 85°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","974-1027-2-ND,974-1027-1-ND,974-1027-6-ND","AK5357VT","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC 24BIT 4K-96K 16TSSOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC","2","24 b","4k ~ 96k","I2S","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 85°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","974-1029-2-ND,974-1029-1-ND,974-1029-6-ND","AK5358BET","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC 24BIT 8K-96K 16TSSOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC","2","24 b","8k ~ 96k","I2S","Analog and Digital","5V","-20°C ~ 85°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/28-SOIC.jpg","974-1033-2-ND,974-1033-1-ND,974-1033-6-ND","AK5385BVS","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC/AUDIO 24BIT 8K-216K 28SOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC, Audio","2","24 b","8k ~ 216k","Serial","Analog and Digital","3V ~ 5.25V, 4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","28-SOIC (0.295"", 7.50mm Width)","28-SOP","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/417/AK5392.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/28-SOIC.jpg","974-1036-2-ND,974-1036-1-ND,974-1036-6-ND","AK5392VS","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC 24BIT 1K-54K 28SOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC","2","24 b","1k ~ 54k","Serial","Analog and Digital","3V ~ 5.25V, 4.75V ~ 5.25V","-10°C ~ 70°C","Surface Mount","28-SOIC (0.295"", 7.50mm Width)","28-SOP","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/28-SOIC.jpg","974-1037-2-ND,974-1037-1-ND,974-1037-6-ND","AK5393VS","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC 24BIT 1K-108K 28SOP","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","ADC","2","24 b","1k ~ 108k","Serial","Analog and Digital","3V ~ 5.25V, 4.75V ~ 5.25V","-10°C ~ 70°C","Surface Mount","28-SOIC (0.295"", 7.50mm Width)","28-SOP","-","-"
